full_text,text_clean,class
Hai kak silakan gunakan kartu berlogo Jaklingko kak BR,sila guna kartu logo jaklingko baru,0
Edisi dempet2an semi jongkok di jaklingko no 14 supaya bisa keangkut dan ga nunggu lebih lama lagi Sabar dikit lagi palmerah,edisi dempet semi jongkok jaklingko angkut nunggu sabar dikit palmerah,0
Ojek gt jaklingko Laundry gt laundry koin Makan gt jangan beli bahan di mall yang mahal,ojek jaklingko laundry laundry koin makan beli bahan mall mahal,0
Transjakarta min kmrn liat vending machine KUE di jakbar sama jakpus jual kartu jaklingko flazz sekarang bisa naik mikrotrans pake flazz,transjakarta kemarin lihat vending machine jakbar jakarta pusat jual kartu jaklingko flazz naik mikrotrans pakai flazz,0
Transjakarta sebenernya sistem jaklingko tentang jarak 100 km 10 itu masih dipake ga sih kok kayanya banyak modifikasi yg keliatannya efeknya ga baik,transjakarta benar sistem jaklingko jarak kilometer pakai kayak modifikasi liat efek baik,2
Emang ga bisa naik bis jaklingko Atau coba tanya tanya temen kantor info kosan sekitar situ Kalo sendernya kerja jadi karyawan sed yu gaji segitu ya standar gaji staff sed yu emang,memang naik jaklingko coba tanya tanya teman kantor informasi kosan situ sender kerja jadi karyawan gaji segitu standar gaji staff memang,0
Urusan Heru cuma ngilangin logo Jakarta dan logo JakLingko di angkot Mikrotrans,urus heru ngilangin logo jakarta logo jaklingko angkot mikrotrans,0
Jkt banyak tj atau jaklingko atau mentok2 krl atau angkot biasa pinter2 nyari aja kecuali itu udh mepet bgt gada cara lain okelah full naik ojol sm arisan kalo bisa gausah makannya juga kayanya harus dipangkas,jakarta trans jakarta jaklingko mentok angkot pinter cari kecuali udah dekat sekali banget ada cara oke full naik ojol sama arisan tidak usah makan kayak pangkas,0
Maaf nder aku juga tinggal di Jakarta Menurutku kmu terlalu boros nder 1 Coba cari kost yg dkt tmpt krja atau dkt halte 2 Pakai transportasi lain Dijakarta menurutku untuk tranformasi cukup mudah Kmu bisa naik tj krl mrt atau angkot Bahkan jaklingko gratis nder,maaf brother tinggal jakarta turut boros brother coba cari kost tempat krja halte pakai transportasi dijakarta turut tranformasi cukup mudah naik trans jakarta mass rapid transit angkot jaklingko gratis brother,0
Jalan bareng Ismail menikmati subsidi negara Pemprov DKI Jakarta transjakarta electricbus buslistrik jaklingko Transjakarta publictransportation subsidi untukIndonesia,jalan bareng ismail nikmat subsidi negara pemprov jakarta transjakarta electricbus buslistrik jaklingko transjakarta publictransportation subsidi untukindonesia,0
Aku pilih pak anies mleyot bgt bikin program jaklingko penolong mahasiswa ongkos pas pasan yg emng harus milih buat makan siang atau buat ongkos mana nyampe depan gang angkotnya aku berharap pemimpin jakarta yang baru jangan hapus program itu,pilih anies mleyot banget buat program jaklingko tolong mahasiswa ongkos pas memang milih makan siang ongkos nyampe gang angkotnya harap pimpin jakarta baru hapus program,0
kartu jaklingko aku hilang di dufan sekitar jam 6 sore pas mau tutup mana isinya masih banyak soalnya baru isi saldo hari ini btw,kartu jaklingko hilang dufan sore tutup isi soal baru saldo hari ngomong-ngomong,0
kartu jaklingko aku ilang kayaknya jatuh di dufan sekitar jam 6 sore pas dufan mau tutup mana saldonya masih banyak dan baru dipake sekali,kartu jaklingko hilang seperti jatuh dufan sore dufan tutup saldo baru pakai,0
Itu pp ojek nya sebulan atau brp lama Nder di jkt ada transjakarta ada krl ada jaklingko pls digunakan sebaik2nyaa,pulang pergi ojek bulan berapa brother jakarta transjakarta jaklingko guna baik nyaa,0
Kalo pak anies jadi presiden saya ingin ada metode transportasi terintegrasi kaya jaklingko terutama di daerah saya bekasi,anies jadi presiden metode transportasi integrasi kaya jaklingko utama daerah bekas,0
No offense supir Jaklingko kok rata rata ngeselin yah,offense supir jaklingko rata rata ngeselin,2
Kenapa jaklingko 25 penumpang gak boleh duduk di depan kalau belum penuh kursi yg di belakang emang bener aturannya penuh belakang dulu baru depan gmn kalau yg kaki nya sakit tolong di proses min kalau di blg trimaksh oleh penumpang juga gak pernah di balas,jaklingko tumpang duduk penuh kursi belakang memang benar atur penuh belakang baru gimana kaki sakit proses bilang trimaksh tumpang balas,2
ojek bisa cari kosan yg deket halte bustop jaklingko laundry bisa cuci sendiri makan bisa beli magicom jadi tinggal beli lauk arisan kyknya ga perlu banget Kondisi diatas bisa dijadiin solusi kalo kamu emang bener mau press budget,ojek cari kosan dekat halte bustop jaklingko laundry cuci makan beli magicom jadi tinggal beli lauk arisan kayak perlu banget kondisi atas dijadiin solusi memang benar budget,0
Jaklingko halte transjakarta dan stasiun 2 dipercantik kartu lansia dll,jaklingko halte transjakarta stasiun cantik kartu lanjut usia lain,0
bayangin w lg nunggu jaklingko di jembatan andara eh rombongan djj lewat,bayang nunggu jaklingko jembatan andara rombong lewat,0
buat naik jaklingko Nyampe kantor bener2 keringetan sebadan2 jadinya gua dari rumah pake kaos trus ganti baju formalnya di kantor Kalo pulang aku naik angkot soalnya gaada jaklingko kalo arah pulang trus yaudah masih sama rutenya kek berangkat,naik jaklingko nyampe kantor benar keringetan bad jadi rumah pakai kaos terus ganti baju formal kantor pulang naik angkot soal ada jaklingko arah pulang terus sudah rute kayak berangkat,0
Ii si marwah ni sotau bgt naik jaklingko segala untung ga nyasar besok2 lewat slipi kemanggisan aja de udh gausah aneh2,marwah sotau banget naik jaklingko untung sesat besok lewat slip manggis udah usah aneh,0
Hai kak Apabila ingin menggunakan layanan Mikrotrans silakan gunakan kartu berlogo Jaklingko dengan tarif Rp 0 Terima kasih LM,guna layan mikrotrans sila guna kartu logo jaklingko tarif terima kasih,0
Halim bisa pake Metrotrans or TJ Reguler modifikasi dengan non BRT Kalo gasalah sekarang dah ada Jaklingko cuman kek kurang pas aja gitu makanya ga dilirik ama yang mereka naik turun ke Bandara Kalo Soetta ya itu paling antara Royaltrans ya TJ Reguler or bisa jadi JRC kan,halim pakai metrotrans trans jakarta reguler modifikasi gasalah jaklingko kayak kurang gitu lirik sama naik turun bandara soetta royaltrans trans jakarta reguler jadi,0
del mjb kak jaklingko yang ngelewatin kuncit nomor brp ya,jaklingko ngelewatin kuncit nomor berapa,0
Kelewatan stasiun karena tdurr truss pas keluar stasiun naik jaklingkonya salah jurusan Akhirnya turun tngh jln dan jln kaki ke stopan yg jaklingko yg bner,lewat stasiun tdurr keluar stasiun naik jaklingkonya salah jurus turun tngh jalan jalan kaki stop jaklingko benar,0
salfok ada jaklingko,salfok jaklingko,0
kenapa abang jaklingko kesabarannya setipis tisue semua,abang jaklingko sabar setip tisue,1
turun dari jaklingko langsung jatuhh,turun jaklingko langsung jatuhh,0
guyss naik jaklingko tuh bisa pake flazz gak sih,naik jaklingko pakai flazz,0
Ayukk sinii jaklingko bareng,ayukk sini jaklingko bareng,0
Transjakarta min naik mikrotrans tuh kartu jaklingko yg ada tulisan emoney dibelakangnya dikenain tarif gk min,transjakarta naik mikrotrans kartu jaklingko tulis emoney belakang dikenain tarif,0
Ayuk jaklingko date WKWK,ayuk jaklingko date tertawa,0
Aku blm prnh naik jaklingko,pernah naik jaklingko,0
Jaklingko enak dah,jaklingko enak,1
Transjakarta Di halte JORR belom ada vending machine buat beli or top up Jaklingko Tangga halte ini tinggi dan ga disability friendly Kasian orang yg butuh top up cepet apalagi lansia harus turun naik Bolehkah ditaro vending machine di halte ini Thanks,transjakarta halte jorr vending machine beli jaklingko tangga halte tinggi disability friendly kasi orang butuh cepat lanjut usia turun naik ditaro vending machine halte terima kasih,2
kocak banget salah naik jaklingko tapi bawa kalo yang lain juga pada salah bukan blio ajah wkwkw,kocak banget salah naik jaklingko bawa salah blio ajah wkwkw,0
Engga AC benerann tpi di Jaklingko,engga benerann jaklingko,0
e money atau flazz hampir bisa ke semua transport kokk kek krl mrt jaklingko,money flazz transport kokk kayak mass rapid transit jaklingko,0
tim jaklingko,jaklingko,0
supir jaklingko ngapa pada jutek2 bgtsi anjay,supir jaklingko ngapa galak bgtsi anjay,2
sy Hai kak Layanan Mikrotrans Jaklingko beroperasi sampai jam 22 00 WIB Tks DPS,layan mikrotrans jaklingko operasi terima kasih,0
bond ahmad Hah jakarta Transportasi integrasi jaklingko gratis dengan berbagai rute ke gang2 jakarta lu bilang autopilot,bond ahmad jakarta transportasi integrasi jaklingko gratis bagai rute gang jakarta kamu bilang autopilot,0
Transjakarta ka kartu jaklingko BCA Flazz tersedia di halte mana ya bisa dibantu info ga ya,transjakarta kakak kartu jaklingko flazz sedia halte bantu informasi,0
Tahun kemarin sempat ada Tron kaya jaklingko baru trial buat daerah rawalumbu eh vendornya ngilang,tahun kemarin tron kaya jaklingko baru trial daerah rawalumbu vendor hilang,0
Pake keychain segambreng di tas naro kartu kereta sama jaklingko pake cahol dicon,pakai keychain segambreng naro kartu kereta jaklingko pakai cahol dicon,0
Jakarta mana dulu nder Di tenpat gua kontrakan sekitar 1 2 jt Biaya makan sehari minimal 50k Transport bisa gratis kalau lu naik jaklingko,jakarta brother tenpat kontra biaya makan hari minimal ribu transport gratis kamu naik jaklingko,0
Bisaa dungs Install aplikasi moovit deh dia lengkap bgt dr angkot jaklingko busway kereta mrt semua ada disitu ntr dia arahin scr live tinggal masukin aja lokasi awal sama lokasi tujuan Trs dia juga ada perkiraan biaya sm berapa jam sampenya,dungs install aplikasi moovit lengkap banget angkot jaklingko busway kereta mass rapid transit situ arahin live tinggal masuk lokasi awal lokasi tuju terus kira biaya sama sampenya,0
Naik tj krl jaklingko adalah metode yg sangat membantu dalam memahami hukum pertamanya bapak newton,naik trans jakarta jaklingko metode bantu paham hukum pertama bapak newton,0
coba isi di alfa or indo nder waktu itu sempet kejadian sih di aku sama temenku tapi bedanya punya kita jaklingko bni top up lewat mbanking gabisa masuk saldonya tapi waktu top up di alfa tiba2 saldo yg top up lewat mbanking langsung ikut keisi,coba alfa indo brother waktu sempat jadi temenku beda punya jaklingko lewat mbanking bisa masuk saldo waktu alfa tiba saldo lewat mbanking langsung ikut isi,0
bawa kartu jaklingko jd bisa kemana2,bawa kartu jaklingko jadi,0
TRUS HARI INI AK JALAN2 CASHLESS DENGAN 0X PAKE OJOL lafyu jkt Lafyu tj krl jaklingko wkwkwkwk,terus hari jalan cashle pakai ojol lafyu jakarta lafyu trans jakarta jaklingko wkwkwkwk,0
Jd tadi ke tebet eco park gue pdhl punya recehan ya buat naik angkot gitu yg bukan jaklingko Malah gue pake jajan wkwkwkwk trs pas pulang turun st tanjung barat lama bgt nunggu busway untung sabar soalnya bener2 ga ada recehan wkwkwkwk,jadi tebet park padahal punya receh naik angkot gitu jaklingko pakai jajan wkwkwkwk terus pulang turun tanjung barat banget nunggu busway untung sabar soal benar receh wkwkwkwk,0
jkt oh satu lg harus ny di soetta jg di halim ada booth yg jual kartu jaklingko atau seenggak ny kartu multi trip KRL,jakarta satu soetta halim booth jual kartu jaklingko enggak kartu multi trip,0
Ga ad respon sama sekali masalah halte jaklingko yg di depan RS Ciputra huospital citra 5 JD susah untuk nungguin jaklingko pemerintah setempat ya masih kalah sama tukang tanaman hias,respon masalah halte jaklingko ciputra huospital citra jadi susah tunggu jaklingko perintah tempat kalah tukang tanam hias,2
Transjakarta info dari bpsdm kalibata ke lotte dong min pakai jaklingko,transjakarta informasi bpsdm kalibata lotte pakai jaklingko,0
poerba Lo orang Jakarta tapi merem sama PROGRAM JAKLINKO ya Program Jaklingko INTEGRASI TransJakarta MRT amp KRL Lo kagak lihat Model2 RAKYAT kayak Elo ini yg disediain Trensportasi MASAL Malah pake MOBIL PRIBADI sambil teriak2 MACET amp POLUSI BIKIN NKRI ini sulit MAJU KEMPLUD,poerba kamu orang jakarta merem program jaklinko program jaklingko integrasi transjakarta mass rapid transit kamu lihat model rakyat yang ain trensportasi masal pakai mobil pribadi teriak macet polusi buat nkri sulit maju kemplud,0
Lupa nggak bawa kartu prepaid dibantu mbak di halte pluit download app jaklingko hebat dan helpfull thanks Transjakarta,lupa bawa kartu prepaid bantu mbak halte pluit download aplikasi jaklingko hebat helpfull terima kasih transjakarta,1
Min rute jaklingko 30 yg dari mnc ke grogol naiknya dimananya min Seberang mnc mananya Tapi ga ada plang busnya Transjakarta,rute jaklingko grogol naik mana seberang mana plang bus transjakarta,0
Hai kak saat ini layanan Transjakarta tentunya terintegraasi kak pelanggan dari rute NBRT bisa transit di Halte Transjakarta tanpa mebayar kembali pun juga dengan sistem pembayaran dari PT Jaklingko Indonesia tersedia tarif Integrasi antar moda Terima kasih,layan transjakarta terintegraasi langgan rute nbrt transit halte transjakarta mebayar sistem bayar jaklingko indonesia sedia tarif integrasi moda terima kasih,0
Hai kak Silakan beli kartu Jaklingko di halte Transjakarta yang tersedia Mesin Vending Terima kasih RJ,sila beli kartu jaklingko halte transjakarta sedia mesin vending terima kasih,0
Sama dari stasiun ke rumah juga cek GO JEK Grab Maxim kalau ada promo baru order No Promo ya JAKLINGKO aja gratis Plus jalan kaki sehat,stasiun rumah grab maxim promo baru order promo jaklingko gratis plus jalan kaki sehat,1
BAHHHH 100 angkot jaklingko punya eug,bahhhh angkot jaklingko punya,0
ke haltenya hrs naik ojol gaada jaklingko atau angkot gituu bisa di press lagi biayanya dibagian situu biar lebih worth it,halte naik ojol ada jaklingko angkot gitu biaya bagi situu nila,0
Transjakarta dimana saya bisa beli kartu jaklingko yg flazz bca soalnya saya pake bank bca,transjakarta beli kartu jaklingko flazz soal pakai bank,0
katanya harus daftarin dulu di app baru bisa pake buat jaklingko kartu jaklingko bukan skrg tetep bayar udah ga gratis lagi,kata daftarin aplikasi baru pakai jaklingko kartu jaklingko sekarang tetap bayar tidak gratis,0
baru pertamakali mau naik jaklingko pake kartu flazz tetep gratis apa bayar ya,baru pertamakali naik jaklingko pakai kartu flazz tetap gratis bayar,0
Maksudnya naik mikrotrans ya war Kalau jaklingko itu sistem integrasi pembayaran trans umum di Jekardah,maksud naik mikrotrans jaklingko sistem integrasi bayar trans umum jekardah,0
Me too di jaklingko dan busway,jaklingko busway,0
eh jaklingko ya kalo jkt maah,jaklingko jakarta maah,0
Kalo hari ini gue gak ketemu orang2 baik pasti gue udah badmood tapi entah kenapa dari tadi gue ketemu orang baik2 banget gue terharu sampai gue inget2 malem ini bahkan sampai gue ngetik ini sebenarnya sederhana bgt dibales terima kasihnya dari abang jaklingko orang2nya ramah,hari ketemu orang baik badmood ketemu orang baik banget haru inget malam ngetik sederhana banget dibales terima kasih abang jaklingko orang ramah,1
Transjakarta min kenapa kartu jaklingko yg baru aku beli di vending mechine tije ga bisa topup ya,transjakarta kartu jaklingko baru beli vending mechine tije topup,0
please banget kenapa kartu jaklingko aku baru beli tapi ga bisa topup via e commerce even cek update saldo di vending machine ataupun aplikasi living juga ga bisa kenapa ya,banget kartu jaklingko baru beli topup commerce even update saldo vending machine aplikasi living,0
Done Aku pengguna aplikasi JakLingko yg yaa gitulah Btw kalo butuh jasa responden bisa ke huehehehe,done guna aplikasi jaklingko gitulah ngomong-ngomong butuh jasa responden huehehehe,0
Udh coyy gue nonton di jaklingko gue ulang ulang sampe ketawa tanpa suara berkali kali,udah coyy nonton jaklingko ulang ulang ketawa suara kali kali,0
Kalo sudirman under sejuta susah Kalo mau under sejuta cari agak jauh tp accessible by tj beli kartu jaklingko bisa naik tj Rp0,sudirman under juta susah under juta cari jauh acce ible trans jakarta beli kartu jaklingko naik trans jakarta,0
curiga kalo abang jaklingko gagal war tiket coldplay nih,curiga abang jaklingko gagal tiket coldplay,0
Parah nih jaklingko udah komplen perkara double deduct udah 3 hari gak digubris emang sih saldo nya gak seberapa Penasaran udah berapa banyak uang penumpang yg kesedot,parah jaklingko komplen perkara double deduct hari gubris memang saldo penasaran uang tumpang sedot,2
Beli kartu flazz yg gampang di mana ya Pake jaklingko emoney error mulu udah 2x kejadian saldo ewallet kepotong tapi saldo kartunya ga nambah Udah kirim laporan pengaduan sesuai arahan petugas abis itu ya ga ada kelanjutan ga masuk juga saldonya,beli kartu flazz gampang pakai jaklingko emoney error terus jadi saldo dompet digital potong saldo kartu nambah kirim lapor adu sesuai arah tugas habis lanjut masuk saldo,2
gua liat konten mbak2 jali di tiktok soal transportasi umum gratis udah ada Jaklingko kak tapi semoga pemerintah bisa tambah kendaraan lagi karena emang belum cukup merata,lihat konten mbak jali tiktok soal transportasi umum gratis jaklingko moga perintah tambah kendara memang cukup rata,0
Aaaa ada aku yang id photo minghao background jaklingko,aaaa photo minghao background jaklingko,0
Hai Kak Silakan naik rute 9D dari halte JakLingko berada di kawasan Stasiun Tanah Abang Terima Kasih Ir,sila naik rute halte jaklingko ada kawasan stasiun tanah abang terima kasih,0
ar Pemerintah kalau berniat membenahi pasti bisa Bikin tol aja yang lebih sulit bisa apalagi membenahi yang sudah ada Di Jakarta juga dulu kopaja angkot saling rebut penumpang dan ngetem Sekarang dengan pakai sistem transportasi terpadu JAKLINGKO kini angkot kopaja bs join,perintah niat benah buat sulit benah jakarta kopaja angkot rebut tumpang henti pakai sistem transportasi padu jaklingko angkot kopaja join,0
Transjakarta mau tanya untuk beli kartu jaklingko bisa dibeli dimana ya lalu klo mau top up bisa dari marketplace ga,transjakarta tanya beli kartu jaklingko beli kalau marketplace,0
Program Jaklingko adalah salah satu bentuk sikap proaktif Pak Anies dalam menangani kemacetan jakarta,program jaklingko salah satu bentuk sikap proaktif anies tangan macet jakarta,0
Maraknya masyarakat menjadikan Jaklingko sbg angkutan umum pilihan adalah bukti atas proaktif nya Pak Anies mensejahterakan masyarakat,marak masyarakat jadi jaklingko angkut umum pilih bukti atas proaktif anies sejahtera masyarakat,0
Hai Kak Mengenai saldo terpotong 2 kali silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih SY,kena saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email customercare terima kasih,0
Transjakarta min mau tanya kalo dr SMKN 50 ke HKBP Rawamangun naik jaklingko 74 bisa ga ya,transjakarta tanya dari smkn hkbp rawamangun naik jaklingko,0
bisa nder busway krl jaklingko,brother busway jaklingko,0
Bisa nder jaklingko juga,brother jaklingko,0
Maraknya masyarakat menjadikan Jaklingko sbg angkutan umum pilihan adalah bukti atas tindakan proaktifnya Pak Anies mensejahterakan masyarakat,marak masyarakat jadi jaklingko angkut umum pilih bukti atas tindak proaktif anies sejahtera masyarakat,0
Hai Kak dari halte Jaklingko Tanah Abang silakan naik rute 9D menuju halte MH Thamrin kemudian transit naik koridor 1 menuju halte Monas dan melanjutkan transit naik koridor 2 ke arah Pulogadung turun di halte Cempaka Timur Terima Kasih Ir,halte jaklingko tanah abang sila naik rute tuju halte thamrin transit naik koridor tuju halte monas lanjut transit naik koridor arah pulogadung turun halte cempaka timur terima kasih,0
Mrt krl tj bisa Klo jaklingko gatau deh,mass rapid transit trans jakarta kalau jaklingko gatau,0
Klo angkot jaklingko aku kurang tau tp klo MRT sm Busway bisa sm jajan di indoapril,kalau angkot jaklingko kurang tahu kalau mass rapid transit sama busway sama jajan indoapril,0
bisa aku jaklingko pake emoney kok,jaklingko pakai emoney,0
kartu mandiri emoney kayak ini bisa di pakai buat semua transportasi ga si angkot jaklingko krl mrt dan busway,kartu mandiri emoney pakai transportasi angkot jaklingko mass rapid transit busway,0
Jaklingko adalah hasil dari Inisiatif dan program proaktif yang dilakukan oleh Pak Anies,jaklingko hasil inisiatif program proaktif laku anies,0
Nunggu jaklingko benhil,nunggu jaklingko benhil,0
Transjakarta min jaklingko yang dari citraland ke taman anggrek ada ga sih atau dari stasiun grogol ke taman anggrek,transjakarta jaklingko citraland taman anggrek stasiun grogol taman anggrek,0
Hai kak Apabila ingin menggunakan layanan Mikrotrans silakan gunakan kartu berlogo Jaklingko dengan tarif Rp 0 Tks FN,guna layan mikrotrans sila guna kartu logo jaklingko tarif terima kasih,0
nebeng ke bulan boleh pake jaklingko ngga,nebeng bulan pakai jaklingko,0
non brt kenapa ga dibikin gratis aja kayak jaklingko,bikin gratis seperti jaklingko,0
Jaklingko Gratis Cuma Anies Yang Peduli,jaklingko gratis anies peduli,0
QuinnaNew2209 Haha lihat fokus pd bangunan phisik atau beutifikasi kota yg dulu dia blg firaun aja kg bisa Beberapa dia cm lanjutkan kok diblg prestasi Revitalisasi kota tua jaki jaklingko lbh parah program ambyar dijadikan prestasi sumur resapan dp0,quinnanew tertawa lihat fokus bangun phisik beutifikasi kota bilang firaun cuma lanjut diblg prestasi revitalisasi kota jaki jaklingko lebih parah program ambyar jadi prestasi sumur resap,0
Transjakarta Tolong direspon Kata jaklingko saya harus menghubungi transjakarta karena transaksinya tidak tercatat Mana tanggung jawabnya Saya tidak mau dilempar lagi ke pihak lain,transjakarta direspon kata jaklingko hubung transjakarta transaksi catat tanggung jawab lempar pihak,2
dear jaklingko yang benar apa sih banyak driver yang kita gaboleh duduk depan tapi saat minta bantu tap mereka bilang tap sendiri Kalo mesin nya di belakang sih oke aja ini masih didepan kok sok gitu sih,dear jaklingko benar driver gaboleh duduk minta bantu bilang mesin belakang depan gitu,2
Lu ngomong apa si dul Asli jakarta bukan lu Mau di adu era jokowi jadi gubernur vs anies yang gagal bisa menghasilkan karya Jaklingko JAKI Smart Budgeting Ecopark JakHabitat DP 0 persen Jakpreneur KJP Mahasiswa Sumur Resapan JPO estetik Jalur Sepeda,kamu bicara asli jakarta kamu jokowi jadi gubernur anies gagal hasil karya jaklingko jaki smart budgeting ecopark jakhabitat persen jakpreneur mahasiswa sumur resap estetik jalur sepeda,0
Semalem mimpi Ridwan Kamil ngeresmiin sejenis Jaklingko buat di Bandung Raya buat gantiin angkot Besoknya ngantor naik itu Sialan cuma mimpi,semalem mimpi ridwan kamil ngeresmiin jenis jaklingko bandung raya gantiin angkot besok ngantor naik sial mimpi,0
ar Ya itu tugas Anda dan para politikus untuk mengibahnya Kalau ada wujudnya murah dan nyaman spt JakLingko orang pada beralih ko Cek aja di d Jakarta Kak,tugas politikus mengibahnya wujud murah nyaman jaklingko orang alih jakarta,1
Males naik jaklingko jadi aku akan naik grab,malas naik jaklingko jadi naik grab,0
Selamat pagi kak untuk kartu jaklingko terbitan dari bank BNI bisa digunakan untuk transaksi pembayaran perjalanan Commuterline tks,selamat pagi kartu jaklingko terbit bank guna transaksi bayar jalan commuterline terima kasih,0
Selamat pagi kak untuk kartu jaklingko terbitan dari Bank apa ya kak Tks,selamat pagi kartu jaklingko terbit bank terima kasih,0
izin tanya min Harus pake kartu kereta apa bisa pake kartu jaklingko juga,izin tanya pakai kartu kereta pakai kartu jaklingko,0
Transjakarta jaklingko 24 Terminal Pulo Gadung kira2 jam 16 45 wib,transjakarta jaklingko terminal pulo gadung kira,0
yang di tf itu masuknya ke saldo jaklingko atau atm dki deh aku bingung bgt dm bank dki ga dibales dm tj juga ga di bales plssss bingung aku,masuk saldo jaklingko bingung banget bank dibales trans jakarta balas bingung,0
gais wta donkkkk jd bbrp bulan lalu tuh adek ku bikin atm dki gt kan di sekolahnya kartunya bisa yang skalian jaklingko gtgt jg dan udah sempet di tf sama bapak ku ini aku gatau sih krn gak liat langsung tp pas aku tap di tj tuh dia saldonya masih 0 apakah,gais donkkkk jadi beberapa bulan adek buat sekolah kartu sekali jaklingko gtgt sudah sempat bapak gatau lihat langsung trans jakarta saldo,0
Dikira bukain pintu angkot jaklingko kali ya,kira bukain pintu angkot jaklingko kali,0
Transjakarta Hallo min selamat malam Saya ingin melaporkan supir jaklingko 52 Muara Angke Kalideres dengan nomor body BDL 1570 Jum at 26 Mei 2023 Pukul 19 57 WIB Supir jaklingko membuat penumpang tidak nyaman karena melontarkan pertanyaan yang bersifat pribadi,transjakarta hallo selamat malam lapor supir jaklingko muara angke kalideres nomor body pukul supir jaklingko buat tumpang nyaman lontar tanya sifat pribadi,2
Transjakarta Hallo min selamat malam Saya ingin melaporkan supir jaklingko 52 Muara Angke Kalideres dengan nomor body BDL 1570 Pukul 19 57 WIB Supir jaklingko sangat membuat penumpang tidak nyaman karena melontarkan pertanyaan yang bersifat pribadi,transjakarta hallo selamat malam lapor supir jaklingko muara angke kalideres nomor body pukul supir jaklingko buat tumpang nyaman lontar tanya sifat pribadi,2
mjb emoney mandiri bisa buat jaklingko kah,emoney mandiri jaklingko,0
YA ALLAH JAKJOHFAM DAH KEK ANAK PERUSAHAAN JAKLINGKO,allah jakjohfam kayak anak usaha jaklingko,0
Terutama jaklingko yang cikini gondangdia bad bgttt supir2 nya Transjakarta,utama jaklingko cikini gondangdia bgttt supir transjakarta,2
Knp supir jaklingko yang aku temuin 8 10 nya pelayanannya gak bgt mulai dr gamau berenti pdhal udh distop2 trs marah2 gajelas ke penumpang Apa krn gratis atau bgmaiana Transjakarta,supir jaklingko temuin layan banget mulai tidak mau renti padahal udah stop terus marah gajelas tumpang gratis bgmaiana transjakarta,2
Jaklingko 100 GRATIS TRANSJAKARTA DOUBLE DECK ITU GRATIS KOK ISO NGOMONG GITU TO LE,jaklingko gratis transjakarta double deck gratis bicara gitu tryout,0
AbdillahToha Btw ente orang Jakarta Klau orang Jakarta udah gak ngeributin kerja Anies contoh Warga kampung Aquarium sudah nyaman setelah digusur paksa Jaklingko memudahkan warga kesana kemari amp turut mengurangi kemacetan dari angkot yg hobi ngetem dengan merangkul drivernya,abdillahtoha ngomong-ngomong ente orang jakarta klau orang jakarta ngeributin kerja anies contoh warga kampung aquarium nyaman gusur paksa jaklingko mudah warga kesana kemari turut kurang macet angkot hobi henti rangkul drivernya,1
Nasdem please jangan lagi bela anies dgn cara gak masuk akal Kerja senyap bohong krn anies gak bisa kerja Jaklingko bukan punya anies hanya nama yg diganti Yg bisa kerja ahok Cuma ahok gak bisa untungkan nasdem Itu saja,nasdem bela anies cara masuk akal kerja senyap bohong anies kerja jaklingko punya anies nama ganti kerja ahok ahok untung nasdem,0
Transjakarta konon katanya ada netizen yg minta angkot Jaklingko jadi berbayar katanya biar pelayanannya lebih bagus lagi,transjakarta konon kata netizen minta angkot jaklingko jadi bayar kata layan bagus,2
Ilustrasi sederhana Seorang biasa pergi ke pasar tiap hari dgn angkot Tiap hr PP setidaknya 10rb Sebulan habis 300rb Dgn JakLingko 300rb td bs utk beli susu anaknya Keberpihakan terhadap rakyat kecil,ilustrasi sederhana pergi pasar hari angkot hari pulang pergi ribu bulan habis ribu jaklingko ribu tadi untuk beli susu anak pihak rakyat,1
kan Ahok yg membangun MRT dan LRT kemudian mulai merencanakan integrasi transportasi Ahok pula yg mulai melakukan pembaharuan alat2 transportasi biar nyaman Dan memberikan tiket murah terusan bg pengguna TransJakarta Anies cuma menamainya saja jd Jaklingko Begitupun Jakgrosir,ahok bangun mass rapid transit mulai rencana integrasi transportasi ahok mulai laku baharu alat transportasi nyaman beri tiket murah terus abang guna transjakarta anies nama jadi jaklingko jakgrosir,0
haus Hai Kak Mengenai saldo terpotong 2 kali silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih WY,haus kena saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email customercare terima kasih,0
Transjakarta min jak 59 jam 21 15 dari rawamangun udah gak ada Katanya jaklingko sampai jam 22 00,transjakarta rawamangun kata jaklingko,0
Kalo aja Pemkot Bekasi revolusioner dan berani benahin transportasi umum di dalkot Bekasi aja dulu itu potensinya gede bgt macem JakLingko kalo di Jakarta Ato Bogor lah kayak yg saya bilang melalui BisKita nya CMIIW,perintah kota bekas revolusioner berani benahin transportasi umum dalkot bekas saja potensi gede banget macam jaklingko jakarta bogor yang bilang biskita correct me if i m wrong,0
Udah bener andelin skema Jaklingko eh malah merembet ke LRT yang merugi terus sama MRT mahal coyyy Maksa integrasi malah ngerugiin kwkwkw,benar andelin skema jaklingko rembet rugi terus mass rapid transit mahal coyyy maksa integrasi ngerugiin kwkwkw,0
